gyro_z,stamp
0.004,1759203754819604581
0.000535987437701539,1759203754819684587
0.004,1759203754819750821
0.002134763137735156,1759203754819780717
0.004799387500950958,1759203754831930923
0.005865236862264844,1759203754845237589
0.004266462558494628,1759203754858298538
0.004,1759203754871206800
0.005865236862264844,1759203754885240371
0.0016018373226141997,1759203754899485704
0.0024012251726310083,1759203754913223837
0.0002695262754703123,1759203754926278989
0.000535987437701539,1759203754939492569
0.0002695262754703123,1759203754952742638
0.0018683002301746778,1759203754965904950
0.0024012251726310083,1759203754979149680
-0.0002633995396506446,1759203754993781534
0.004532924942456331,1759203755007409459
0.002934150115087339,1759203755020532576
0.004,1759203755032965497
0.0066646255849462785,1759203755046791773
0.002934150115087339,1759203755060192587
0.005865236862264844,1759203755073584348
0.0024012251726310083,1759203755087954937
0.004799387500950958,1759203755101579991
0.002134763137735156,1759203755114473860
0.0034670750575436695,1759203755128345475
0.005598774827368992,1759203755141690373
0.0034670750575436695,1759203755154878793
0.004532924942456331,1759203755167719476
0.003200612499049042,1759203755181169472
0.004532924942456331,1759203755196059211
0.000535987437701539,1759203755209297966
0.000535987437701539,1759203755222378555
0.005065849884912661,1759203755235471962
0.004799387500950958,1759203755248963525
0.0002695262754703123,1759203755261384299
-0.0005298624472111222,1759203755275438268
0.006398162677385801,1759203755290274327
0.004,1759203755302934333
0.002934150115087339,1759203755316763424
0.004266462558494628,1759203755330666118
0.007464012562298461,1759203755343597614
0.006131699769825322,1759203755356920077
-0.0005298624472111222,1759203755369898354
0.002134763137735156,1759203755383255968
0.006931086747177505,1759203755397813306
0.004,1759203755410743508
0.0016018373226141997,1759203755424621667
0.0013353744150537217,1759203755438306517
0.006398162677385801,1759203755451186749
0.0026676875565927113,1759203755464620220
0.0016018373226141997,1759203755477618714
0.0008024503452620162,1759203755492596267
0.001068913252822495,1759203755505870589
0.0026676875565927113,1759203755518726093
0.002134763137735156,1759203755531762682
0.0024012251726310083,1759203755545162712
0.010128636401915489,1759203755558096969
0.0034670750575436695,1759203755571642063
0.0013353744150537217,1759203755584883617
0.005865236862264844,1759203755599111553
0.004799387500950958,1759203755612932029
0.0026676875565927113,1759203755625830338
0.0034670750575436695,1759203755639692999
0.0024012251726310083,1759203755652868142
0.0013353744150537217,1759203755666003026
0.0034670750575436695,1759203755679377503
0.004266462558494628,1759203755694211939
0.005865236862264844,1759203755707459761
0.000535987437701539,1759203755720496319
0.005065849884912661,1759203755733498833
0.0002695262754703123,1759203755746948389
0.0008024503452620162,1759203755760236692
0.004,1759203755773038767
0.001068913252822495,1759203755788161685
0.0008024503452620162,1759203755801587359
0.007197549654737984,1759203755814635666
-0.0023950993094759678,1759203755827869042
0.0034670750575436695,1759203755841208516
0.000535987437701539,1759203755854512389
0.002934150115087339,1759203755867691354
0.0026676875565927113,1759203755880877852
0.004,1759203755894869234
0.005065849884912661,1759203755908779275
-0.0002633995396506446,1759203755922598340
0.000535987437701539,1759203755935925514
-0.0005298624472111222,1759203755949226952
0.004532924942456331,1759203755962526544
0.002934150115087339,1759203755975541693
0.006931086747177505,1759203755990162711
0.0026676875565927113,1759203756003894350
0.004266462558494628,1759203756016739382
-0.0002633995396506446,1759203756030019492
0.005065849884912661,1759203756043337239
0.005865236862264844,1759203756056859213
0.007996936632090166,1759203756069729180
0.003200612499049042,1759203756082995569
0.004,1759203756096752952
0.004266462558494628,1759203756111023679
-0.00106278826233208,1759203756124313995
0.007464012562298461,1759203756137367074
0.002134763137735156,1759203756150790362
0.004,1759203756163496761
0.0008024503452620162,1759203756177391876
0.0024012251726310083,1759203756191953726
0.0008024503452620162,1759203756205547658
0.005065849884912661,1759203756218583961
0.006398162677385801,1759203756231867516
0.002934150115087339,1759203756245451626
0.0002695262754703123,1759203756258594004
0.0024012251726310083,1759203756271743959
0.002134763137735156,1759203756285223111
0.004266462558494628,1759203756300011153
0.0002695262754703123,1759203756312937349
0.0034670750575436695,1759203756325961121
0.003200612499049042,1759203756339359940
0.002134763137735156,1759203756352337585
0.001068913252822495,1759203756365876562
0.0002695262754703123,1759203756379376285
0.002134763137735156,1759203756393975887
0.002134763137735156,1759203756407621361
0.005598774827368992,1759203756420571110
0.0026676875565927113,1759203756433839946
-0.0005298624472111222,1759203756446895044
0.0008024503452620162,1759203756460228413
0.004266462558494628,1759203756473415475
0.0016018373226141997,1759203756487875863
0.001068913252822495,1759203756501584124
0.002934150115087339,1759203756514892584
0.004266462558494628,1759203756527957687
0.005865236862264844,1759203756541340054
0.0024012251726310083,1759203756554802322
0.005065849884912661,1759203756567702619
0.0013353744150537217,1759203756580966019
0.004266462558494628,1759203756595219171
-0.000796323609442348,1759203756609278459
0.006398162677385801,1759203756622255427
0.003200612499049042,1759203756635732745
0.004,1759203756648581779
0.002934150115087339,1759203756661881863
0.004,1759203756674699950
0.002134763137735156,1759203756689724536
0.006131699769825322,1759203756703164986
0.004266462558494628,1759203756716545642
0.004,1759203756729174686
0.004,1759203756742473692
0.0024012251726310083,1759203756756432908
0.0034670750575436695,1759203756769678523
0.0024012251726310083,1759203756782940757
0.0026676875565927113,1759203756797641713
0.006131699769825322,1759203756810844620
0.0034670750575436695,1759203756824304676
0.0066646255849462785,1759203756837220536
0.001068913252822495,1759203756850777487
0.004799387500950958,1759203756863854027
0.0026676875565927113,1759203756877207474
0.002934150115087339,1759203756891988396
0.002134763137735156,1759203756905540314
0.0016018373226141997,1759203756918814004
0.0013353744150537217,1759203756931976200
0.0013353744150537217,1759203756944806859
0.0066646255849462785,1759203756958366065
0.0024012251726310083,1759203756971646020
0.004266462558494628,1759203756984717233
0.007996936632090166,1759203756999156472
0.004799387500950958,1759203757012787753
0.001068913252822495,1759203757026098987
0.004,1759203757038822714
0.0034670750575436695,1759203757052611700
0.006131699769825322,1759203757065794257
0.0026676875565927113,1759203757079270073
0.004,1759203757092937816
0.004266462558494628,1759203757107153653
0.0018683002301746778,1759203757120507097
0.000535987437701539,1759203757134099886
0.0016018373226141997,1759203757146853386
0.003200612499049042,1759203757160425582
0.002134763137735156,1759203757173095788
0.004266462558494628,1759203757188121583
0.003733537441505372,1759203757201507872
0.005065849884912661,1759203757215156645
3.0633679098338723e-06,1759203757227936675
0.005332312443407289,1759203757241311194
0.002934150115087339,1759203757254631740
0.002934150115087339,1759203757267507811
0.004532924942456331,1759203757280886822
0.0016018373226141997,1759203757295852021
0.005332312443407289,1759203757308807711
0.002134763137735156,1759203757322698668
0.005065849884912661,1759203757335936457
-0.0023950993094759678,1759203757349202847
0.007197549654737984,1759203757362517370
0.0013353744150537217,1759203757375584849
0.0016018373226141997,1759203757390613640
0.0024012251726310083,1759203757404163424
0.003733537441505372,1759203757416803494
0.001068913252822495,1759203757429925622
0.006931086747177505,1759203757442948526
0.004266462558494628,1759203757456474121
0.005065849884912661,1759203757469435268
0.004,1759203757482317969
0.003200612499049042,1759203757497511227
0.0016018373226141997,1759203757511022012
0.004532924942456331,1759203757524270769
0.0066646255849462785,1759203757537481846
0.0026676875565927113,1759203757550815959
0.005598774827368992,1759203757564168013
0.0008024503452620162,1759203757577338602
0.004532924942456331,1759203757591660678
0.003200612499049042,1759203757605499540
0.003200612499049042,1759203757618906552
0.003733537441505372,1759203757632214097
0.004799387500950958,1759203757645304683
0.002934150115087339,1759203757658723768
0.005065849884912661,1759203757671550934
0.007197549654737984,1759203757685238473
0.004266462558494628,1759203757699433614
0.003733537441505372,1759203757712965834
0.004,1759203757725759241
0.005598774827368992,1759203757739672107
0.0024012251726310083,1759203757752337047
0.004266462558494628,1759203757765846691
0.004266462558494628,1759203757779479267
0.001068913252822495,1759203757793776917
0.0008024503452620162,1759203757807361939
0.0026676875565927113,1759203757820796872
0.0018683002301746778,1759203757833834130
0.001068913252822495,1759203757847274979
0.002134763137735156,1759203757860524350
0.003733537441505372,1759203757873530471
0.003733537441505372,1759203757887987583
0.0024012251726310083,1759203757901831227
0.0016018373226141997,1759203757914855139
0.0008024503452620162,1759203757928023995
0.0066646255849462785,1759203757941228874
0.003200612499049042,1759203757954787275
0.005598774827368992,1759203757967767882
0.002134763137735156,1759203757980887691
-0.001595712332123785,1759203757995705119
0.005065849884912661,1759203758009437421
0.0013353744150537217,1759203758022896878
0.003200612499049042,1759203758036087205
0.0016018373226141997,1759203758049265654
0.0026676875565927113,1759203758062555705
0.0002695262754703123,1759203758075837672
0.0024012251726310083,1759203758090626721
0.005332312443407289,1759203758103886702
0.0066646255849462785,1759203758116924832
-0.0005298624472111222,1759203758130403480
0.0034670750575436695,1759203758143612443
0.002934150115087339,1759203758156826677
0.0024012251726310083,1759203758170040787
0.004266462558494628,1759203758183282389
0.003200612499049042,1759203758198149722
0.003733537441505372,1759203758210836145
0.004,1759203758224087498
0.003733537441505372,1759203758237788614
0.0013353744150537217,1759203758251231832
0.001068913252822495,1759203758264324673
0.003733537441505372,1759203758277791937
3.0633679098338723e-06,1759203758292361778
0.004,1759203758304631037
0.0024012251726310083,1759203758318369887
0.003733537441505372,1759203758331885540
0.0034670750575436695,1759203758345194140
0.0008024503452620162,1759203758358048053
0.002134763137735156,1759203758371414799
0.003733537441505372,1759203758384628717
0.005065849884912661,1759203758399211366
-0.0002633995396506446,1759203758412815045
0.0018683002301746778,1759203758426380060
0.0016018373226141997,1759203758439450695
0.004266462558494628,1759203758452429279
0.004266462558494628,1759203758465604033
0.008263399539650645,1759203758478974904
0.0026676875565927113,1759203758493779247
0.0016018373226141997,1759203758507019653
0.0016018373226141997,1759203758520792111
0.0016018373226141997,1759203758533804776
0.0024012251726310083,1759203758546957903
-0.0002633995396506446,1759203758560333960
0.001068913252822495,1759203758573541774
0.0024012251726310083,1759203758588432650
0.0016018373226141997,1759203758601323160
0.004266462558494628,1759203758614749608
0.007730473724529688,1759203758628170819
0.000535987437701539,1759203758641383976
0.0034670750575436695,1759203758654938085
0.003200612499049042,1759203758667907732
-0.0002633995396506446,1759203758681177290
0.005865236862264844,1759203758695529299
0.0018683002301746778,1759203758709517454
0.002134763137735156,1759203758723057648
0.0016018373226141997,1759203758736145211
0.0018683002301746778,1759203758749558707
0.004799387500950958,1759203758762675678
0.005598774827368992,1759203758775890102
0.004532924942456331,1759203758790494261
0.003733537441505372,1759203758804247090
0.004532924942456331,1759203758817142485
0.0018683002301746778,1759203758830363394
0.0024012251726310083,1759203758843351370
0.004,1759203758856654494
0.002134763137735156,1759203758870344172
0.0013353744150537217,1759203758883553325
0.0018683002301746778,1759203758898201321
0.0018683002301746778,1759203758911413552
0.004532924942456331,1759203758924699558
0.003200612499049042,1759203758937818941
0.006131699769825322,1759203758951158959
0.004,1759203758963875610
0.0008024503452620162,1759203758977834412
0.004,1759203758991898775
0.0008024503452620162,1759203759005424068
0.0034670750575436695,1759203759018727995
0.006398162677385801,1759203759031805559
0.0008024503452620162,1759203759045121680
0.005332312443407289,1759203759058373621
0.003733537441505372,1759203759071789974
0.0024012251726310083,1759203759085333047
0.005065849884912661,1759203759099311708
0.0034670750575436695,1759203759113132582
0.006131699769825322,1759203759125937479
0.0026676875565927113,1759203759139594028
0.003200612499049042,1759203759152907056
0.0016018373226141997,1759203759165933498
-0.00106278826233208,1759203759179156685
0.002934150115087339,1759203759193791827
0.003200612499049042,1759203759207562712
0.005865236862264844,1759203759220522072
0.001068913252822495,1759203759233616954
0.002934150115087339,1759203759247052444
0.0034670750575436695,1759203759260210011
0.004532924942456331,1759203759273328106
0.005598774827368992,1759203759287827912
0.0013353744150537217,1759203759301806345
0.004,1759203759314635175
0.0024012251726310083,1759203759328351789
0.0034670750575436695,1759203759341586855
0.002934150115087339,1759203759354903181
0.004799387500950958,1759203759368061739
0.0026676875565927113,1759203759381694760
0.0034670750575436695,1759203759396059961
0.003733537441505372,1759203759409262969
0.005065849884912661,1759203759422519001
0.004,1759203759434915072
0.0013353744150537217,1759203759449028648
0.002934150115087339,1759203759462322464
0.003200612499049042,1759203759475652838
0.0026676875565927113,1759203759490026441
0.004266462558494628,1759203759503324073
0.003733537441505372,1759203759516941012
0.0008024503452620162,1759203759530004645
0.004799387500950958,1759203759543353302
0.002934150115087339,1759203759556531125
0.002934150115087339,1759203759569269820
0.0026676875565927113,1759203759583282445
0.001068913252822495,1759203759597673678
-0.0005298624472111222,1759203759611183569
0.005332312443407289,1759203759624349521
0.0002695262754703123,1759203759637712660
0.004,1759203759650146351
0.007730473724529688,1759203759664125710
0.002134763137735156,1759203759677356058
0.004,1759203759691265384
0.005865236862264844,1759203759705516570
0.0024012251726310083,1759203759718640863
0.0024012251726310083,1759203759732277632
3.0633679098338723e-06,1759203759745150057
0.003200612499049042,1759203759758410070
0.0034670750575436695,1759203759771600788
0.0016018373226141997,1759203759784772076
0.005332312443407289,1759203759799720826
-0.0026615622170364454,1759203759813281546
0.004799387500950958,1759203759826602353
0.0018683002301746778,1759203759839780622
0.005865236862264844,1759203759852260092
0.0024012251726310083,1759203759866189236
-0.0005298624472111222,1759203759879398254
0.005332312443407289,1759203759894546257
-0.0005298624472111222,1759203759906780347
0.003200612499049042,1759203759920625020
0.002134763137735156,1759203759933740146
0.005332312443407289,1759203759946833022
0.0018683002301746778,1759203759960194763
0.0008024503452620162,1759203759973199414
-0.0013292494245633057,1759203759988281626
0.0026676875565927113,1759203760001671787
0.006931086747177505,1759203760014737295
0.004799387500950958,1759203760028097353
0.002934150115087339,1759203760041383126
0.004,1759203760054154254
0.005065849884912661,1759203760067741282
0.004532924942456331,1759203760081145687
0.003733537441505372,1759203760095897231
0.002934150115087339,1759203760109528999
0.0002695262754703123,1759203760122869751
0.003200612499049042,1759203760136344584
0.005332312443407289,1759203760149876264
0.005332312443407289,1759203760162553993
0.007996936632090166,1759203760175910011
-0.000796323609442348,1759203760190448780
-0.0002633995396506446,1759203760203850043
0.0013353744150537217,1759203760216854678
0.006131699769825322,1759203760230152458
0.007730473724529688,1759203760243054958
0.0016018373226141997,1759203760256510358
0.004,1759203760269213482
0.0016018373226141997,1759203760283157996
0.0034670750575436695,1759203760297973395
0.0008024503452620162,1759203760311079551
0.006398162677385801,1759203760324435704
0.005332312443407289,1759203760337861788
0.003200612499049042,1759203760351390709
-0.0005298624472111222,1759203760364252156
0.004,1759203760377101578
0.0024012251726310083,1759203760392197702
0.002934150115087339,1759203760405380213
-0.0002633995396506446,1759203760418673179
-0.0005298624472111222,1759203760431993944
0.0026676875565927113,1759203760444791539
0.0034670750575436695,1759203760458111239
0.004,1759203760470854726
0.0034670750575436695,1759203760484892798
0.002134763137735156,1759203760500086009
0.003200612499049042,1759203760513411975
0.004,1759203760526141131
0.0034670750575436695,1759203760539944053
0.000535987437701539,1759203760552392699
0.0008024503452620162,1759203760566162890
0.004,1759203760579165672
-0.000796323609442348,1759203760594149945
0.004,1759203760606561231
0.0024012251726310083,1759203760620526184
0.004,1759203760633054929
0.0016018373226141997,1759203760646918353
0.006131699769825322,1759203760660270582
-0.0021286364019154885,1759203760673253939
0.002134763137735156,1759203760688028887
0.004799387500950958,1759203760701710154
0.0026676875565927113,1759203760715348769
0.005865236862264844,1759203760728361238
0.0008024503452620162,1759203760741245139
0.005865236862264844,1759203760754746568
0.006398162677385801,1759203760768062519
0.0034670750575436695,1759203760781459260
0.003200612499049042,1759203760795933038
0.0034670750575436695,1759203760809335043
0.0026676875565927113,1759203760822784568
0.005332312443407289,1759203760835983584
0.0034670750575436695,1759203760849177409
0.001068913252822495,1759203760861869958
0.003733537441505372,1759203760875468907
0.004266462558494628,1759203760890155534
0.001068913252822495,1759203760903564231
0.001068913252822495,1759203760916961925
0.006931086747177505,1759203760930169290
0.0013353744150537217,1759203760943225763
0.0034670750575436695,1759203760956249187
0.0018683002301746778,1759203760969702018
0.006131699769825322,1759203760982726006
0.007464012562298461,1759203760997309110
3.0633679098338723e-06,1759203761010968514
0.004,1759203761023791656
0.0026676875565927113,1759203761037731881
0.004799387500950958,1759203761050782093
0.003200612499049042,1759203761063966240
0.007464012562298461,1759203761077080911
0.005332312443407289,1759203761091724087
0.0016018373226141997,1759203761105138951
0.0026676875565927113,1759203761118593554
0.005332312443407289,1759203761131775387
0.0008024503452620162,1759203761145115670
0.001068913252822495,1759203761158383735
0.002934150115087339,1759203761171611278
0.004799387500950958,1759203761185053809
0.001068913252822495,1759203761199480168
0.002134763137735156,1759203761212882044
0.000535987437701539,1759203761226137342
0.0034670750575436695,1759203761239602906
0.002934150115087339,1759203761252759061
0.002134763137735156,1759203761265812898
0.0024012251726310083,1759203761279334613
0.0016018373226141997,1759203761293746388
0.005332312443407289,1759203761307404710
0.003733537441505372,1759203761320771151
0.004532924942456331,1759203761333717485
0.004532924942456331,1759203761347048291
0.005332312443407289,1759203761359836608
0.0024012251726310083,1759203761373526061
0.003200612499049042,1759203761388266362
0.002934150115087339,1759203761401927825
0.005598774827368992,1759203761415165757
0.0026676875565927113,1759203761428246636
0.003733537441505372,1759203761441611246
0.004,1759203761454110036
0.0026676875565927113,1759203761468039704
0.004532924942456331,1759203761481244701
0.004532924942456331,1759203761495849721
0.003200612499049042,1759203761509328427
0.0026676875565927113,1759203761522707661
0.0008024503452620162,1759203761535982083
0.005065849884912661,1759203761549184026
0.004799387500950958,1759203761562823101
0.004266462558494628,1759203761575784729
0.0024012251726310083,1759203761590417631
0.001068913252822495,1759203761603514898
0.0008024503452620162,1759203761617121764
0.0034670750575436695,1759203761630323043
-0.006658498849126612,1759203761643061712
0.001068913252822495,1759203761656203295
-0.002928025124596922,1759203761669776543
0.004,1759203761682423144
0.0013353744150537217,1759203761697499691
0.004799387500950958,1759203761710894778
0.007464012562298461,1759203761724335850
-0.0021286364019154885,1759203761737643154
0.003733537441505372,1759203761751132647
-0.0023950993094759678,1759203761764091645
0.0002695262754703123,1759203761777240282
0.004532924942456331,1759203761791998047
0.004799387500950958,1759203761805494912
-0.000796323609442348,1759203761818677230
0.004266462558494628,1759203761831882627
0.005598774827368992,1759203761844933231
0.0013353744150537217,1759203761858217633
0.0026676875565927113,1759203761871444932
0.0034670750575436695,1759203761884757446
0.004799387500950958,1759203761899559677
0.003200612499049042,1759203761913068018
0.005332312443407289,1759203761926270406
0.003200612499049042,1759203761939433496
0.001068913252822495,1759203761952604831
0.004,1759203761965307847
0.0018683002301746778,1759203761979167822
0.000535987437701539,1759203761993600063
-0.0021286364019154885,1759203762007349987
0.008263399539650645,1759203762020426191
0.005865236862264844,1759203762033711470
0.0018683002301746778,1759203762047066879
0.0026676875565927113,1759203762060377197
0.006931086747177505,1759203762073152736
0.004266462558494628,1759203762087935876
0.0024012251726310083,1759203762101678930
-0.0005298624472111222,1759203762114544405
0.000535987437701539,1759203762128091673
0.003200612499049042,1759203762141364883
0.005065849884912661,1759203762154481108
0.003733537441505372,1759203762167537584
0.002934150115087339,1759203762180822256
0.0034670750575436695,1759203762195821614
0.004,1759203762208443113
0.006398162677385801,1759203762222246657
0.001068913252822495,1759203762235756669
0.001068913252822495,1759203762249150353
0.006131699769825322,1759203762261954963
0.003200612499049042,1759203762275474655
0.004532924942456331,1759203762289696191
0.0026676875565927113,1759203762303550957
0.002934150115087339,1759203762316574555
0.0034670750575436695,1759203762330210562
0.005598774827368992,1759203762343294049
0.004266462558494628,1759203762356593555
-0.0005298624472111222,1759203762369743108
0.004532924942456331,1759203762382906391
0.002934150115087339,1759203762397663703
0.002934150115087339,1759203762411050482
0.006398162677385801,1759203762424549819
0.005065849884912661,1759203762437616149
0.009595712332123786,1759203762450893850
0.0034670750575436695,1759203762464296906
0.0016018373226141997,1759203762477458138
0.005332312443407289,1759203762492306116
0.004532924942456331,1759203762505850025
0.005865236862264844,1759203762518852758
0.006131699769825322,1759203762531837205
0.004532924942456331,1759203762545222245
0.003733537441505372,1759203762558923838
0.0018683002301746778,1759203762571643165
0.001068913252822495,1759203762585151333
0.000535987437701539,1759203762599702450
0.004,1759203762612598618
0.0013353744150537217,1759203762626648227
0.004266462558494628,1759203762639826432
0.002134763137735156,1759203762653240355
0.001068913252822495,1759203762666240646
0.003733537441505372,1759203762679380411
0.006398162677385801,1759203762693734930
0.006931086747177505,1759203762707255321
0.006398162677385801,1759203762720732497
0.004799387500950958,1759203762733763323
0.0018683002301746778,1759203762747082447
0.005598774827368992,1759203762760184896
0.005065849884912661,1759203762773572823
0.005598774827368992,1759203762788298664
0.004799387500950958,1759203762801510479
0.0026676875565927113,1759203762815194811
0.0034670750575436695,1759203762828323982
0.005332312443407289,1759203762841802925
-0.000796323609442348,1759203762854851871
0.003200612499049042,1759203762868049028
0.0008024503452620162,1759203762881426817
0.0018683002301746778,1759203762895855424
0.004532924942456331,1759203762909204968
0.0008024503452620162,1759203762922579526
0.003733537441505372,1759203762936003861
0.004266462558494628,1759203762949109423
-0.000796323609442348,1759203762962239576
0.0034670750575436695,1759203762975655313
-0.0002633995396506446,1759203762990145316
0.0034670750575436695,1759203763003598724
0.005865236862264844,1759203763016853148
0.004799387500950958,1759203763030122495
0.0034670750575436695,1759203763043305346
0.005332312443407289,1759203763056229488
0.004799387500950958,1759203763069955606
0.004266462558494628,1759203763082688684
3.0633679098338723e-06,1759203763097742567
0.002134763137735156,1759203763111075324
-0.000796323609442348,1759203763124273903
0.004,1759203763136674433
0.004,1759203763150117322
0.004799387500950958,1759203763163724309
0.0066646255849462785,1759203763177346810
0.004532924942456331,1759203763191981929
0.004266462558494628,1759203763205466633
0.0026676875565927113,1759203763218885266
0.0024012251726310083,1759203763232130841
0.0034670750575436695,1759203763245415234
0.004799387500950958,1759203763258329310
0.006398162677385801,1759203763271773814
0.004266462558494628,1759203763284871725
0.004532924942456331,1759203763299483783
0.0026676875565927113,1759203763312936274
0.004799387500950958,1759203763326185684
0.004532924942456331,1759203763339654150
0.003733537441505372,1759203763352978121
0.006131699769825322,1759203763365853725
0.001068913252822495,1759203763379365262
0.007197549654737984,1759203763393638364
0.0034670750575436695,1759203763407121439
-0.0005298624472111222,1759203763420103755
0.0008024503452620162,1759203763433577152
-0.00106278826233208,1759203763446806319
0.003200612499049042,1759203763460296592
0.006131699769825322,1759203763473201796
0.0026676875565927113,1759203763488110205
0.0002695262754703123,1759203763501741288
0.0013353744150537217,1759203763514739587
0.002134763137735156,1759203763527908626
0.004532924942456331,1759203763541314621
0.004799387500950958,1759203763554451201
0.004,1759203763567160583
0.002134763137735156,1759203763581282394
0.004532924942456331,1759203763595779862
0.002134763137735156,1759203763609317867
0.000535987437701539,1759203763622385874
0.0016018373226141997,1759203763635564858
0.004,1759203763648181846
0.003200612499049042,1759203763662192128
0.0018683002301746778,1759203763675429592
0.0034670750575436695,1759203763690213043
0.0013353744150537217,1759203763703645505
0.002934150115087339,1759203763716829506
0.0013353744150537217,1759203763730407999
0.0008024503452620162,1759203763743298198
0.003733537441505372,1759203763756767210
0.003200612499049042,1759203763769767616
0.002934150115087339,1759203763782916703
0.004266462558494628,1759203763797306193
0.0002695262754703123,1759203763810750300
0.004266462558494628,1759203763824292418
0.0026676875565927113,1759203763837795926
0.002134763137735156,1759203763850813096
0.004,1759203763863643722
0.004,1759203763876750291
0.004799387500950958,1759203763892001065
0.004532924942456331,1759203763905251988
0.0034670750575436695,1759203763918700331
0.003200612499049042,1759203763931863522
0.0026676875565927113,1759203763945265111
0.0013353744150537217,1759203763958614220
0.006398162677385801,1759203763971508659
0.0026676875565927113,1759203763985188601
0.0034670750575436695,1759203763999824603
0.0002695262754703123,1759203764012985430
0.0018683002301746778,1759203764026220722
0.002934150115087339,1759203764039667115
0.006131699769825322,1759203764052863288
0.0024012251726310083,1759203764065951975
0.004266462558494628,1759203764079097401
0.0034670750575436695,1759203764093808020
0.002134763137735156,1759203764107553157
0.0018683002301746778,1759203764120607562
0.003733537441505372,1759203764133789771
0.002134763137735156,1759203764146847745
0.003200612499049042,1759203764160322171
0.005065849884912661,1759203764173224268
0.0034670750575436695,1759203764188094077
0.007197549654737984,1759203764201361702
